R_river;J_river;J_sea;A_sea;RmaxRiver;RmaxSea
2.19182441891691;0.309967557236725;3.4889669724121;1.24646216811479;2.32176652000112;Rmax=2
2.19182441891691;0.318299680287057;3.58275260079152;1.27996785579031;2.32525944547146;Rmax=2
2.19182441891691;0.326631803337388;3.67653822917095;1.31347354346582;2.3287523709418;Rmax=2
2.19182441891691;0.33496392638772;3.77032385755037;1.34697923114134;2.33224529641215;Rmax=2
2.19182441891691;0.343296049438053;3.8641094859298;1.38048491881685;2.33573822188249;Rmax=2
2.19182441891691;0.351628172488384;3.95789511430922;1.41399060649237;2.33923114735283;Rmax=2
2.19182441891691;0.359960295538716;4.05168074268865;1.44749629416788;2.34272407282318;Rmax=2
2.19182441891691;0.368292418589048;4.14546637106807;1.4810019818434;2.34621699829352;Rmax=2
2.19182441891691;0.37662454163938;4.2392519994475;1.51450766951891;2.34970992376386;Rmax=2
2.19182441891691;0.384956664689712;4.33303762782692;1.54801335719443;2.35320284923421;Rmax=2
2.19182441891691;0.393288787740044;4.42682325620635;1.58151904486994;2.35669577470455;Rmax=2
2.19182441891691;0.401620910790376;4.52060888458577;1.61502473254546;2.36018870017489;Rmax=2
2.19182441891691;0.409953033840707;4.6143945129652;1.64853042022097;2.36368162564524;Rmax=2
2.19182441891691;0.41828515689104;4.70818014134462;1.68203610789649;2.36717455111558;Rmax=2
2.19182441891691;0.426617279941371;4.80196576972405;1.715541795572;2.37066747658592;Rmax=2
2.19182441891691;0.434949402991703;4.89575139810347;1.74904748324752;2.37416040205627;Rmax=2
2.19182441891691;0.443281526042036;4.9895370264829;1.78255317092303;2.37765332752661;Rmax=2
2.19182441891691;0.451613649092368;5.08332265486232;1.81605885859855;2.38114625299695;Rmax=2
2.19182441891691;0.459945772142699;5.17710828324175;1.84956454627406;2.3846391784673;Rmax=2
2.19182441891691;0.468277895193031;5.27089391162117;1.88307023394958;2.38813210393764;Rmax=2
2.19182441891691;0.476610018243363;5.3646795400006;1.91657592162509;2.39162502940799;Rmax=2
2.19182441891691;0.484942141293695;5.45846516838002;1.95008160930061;2.39511795487833;Rmax=2
2.19182441891691;0.493274264344027;5.55225079675945;1.98358729697612;2.39861088034867;Rmax=2
2.19182441891691;0.501606387394359;5.64603642513887;2.01709298465164;2.40210380581901;Rmax=2
2.19182441891691;0.50993851044469;5.7398220535183;2.05059867232715;2.40559673128936;Rmax=2
2.19182441891691;0.518270633495023;5.83360768189772;2.08410436000267;2.4090896567597;Rmax=2
2.19182441891691;0.526602756545354;5.92739331027715;2.11761004767818;2.41258258223005;Rmax=2
2.19182441891691;0.534934879595687;6.02117893865657;2.1511157353537;2.41607550770039;Rmax=2
2.19182441891691;0.543267002646018;6.114964567036;2.18462142302921;2.41956843317073;Rmax=2
2.19182441891691;0.551599125696351;6.20875019541542;2.21812711070473;2.42306135864107;Rmax=2
2.19182441891691;0.559931248746682;6.30253582379485;2.25163279838024;2.42655428411142;Rmax=2
2.19182441891691;0.568263371797014;6.39632145217427;2.28513848605576;2.43004720958176;Rmax=2
2.19182441891691;0.576595494847346;6.4901070805537;2.31864417373127;2.43354013505211;Rmax=2
2.19182441891691;0.584927617897678;6.58389270893312;2.35214986140679;2.43703306052245;Rmax=2
2.19182441891691;0.59325974094801;6.67767833731255;2.3856555490823;2.44052598599279;Rmax=2
2.19182441891691;0.601591863998342;6.77146396569198;2.41916123675782;2.44401891146314;Rmax=2
2.19182441891691;0.609923987048674;6.8652495940714;2.45266692443333;2.44751183693348;Rmax=2
2.19182441891691;0.618256110099006;6.95903522245083;2.48617261210885;2.45100476240382;Rmax=2
2.19182441891691;0.626588233149338;7.05282085083025;2.51967829978436;2.45449768787416;Rmax=2
2.19182441891691;0.63492035619967;7.14660647920968;2.55318398745988;2.45799061334451;Rmax=2
2.19182441891691;0.643252479250002;7.2403921075891;2.58668967513539;2.46148353881485;Rmax=2
2.19182441891691;0.651584602300334;7.33417773596853;2.62019536281091;2.4649764642852;Rmax=2
2.19182441891691;0.659916725350666;7.42796336434795;2.65370105048642;2.46846938975554;Rmax=2
2.19182441891691;0.668248848400997;7.52174899272738;2.68720673816194;2.47196231522588;Rmax=2
2.19182441891691;0.676580971451329;7.6155346211068;2.72071242583745;2.47545524069622;Rmax=2
2.19182441891691;0.684913094501662;7.70932024948623;2.75421811351296;2.47894816616657;Rmax=2
2.19182441891691;0.693245217551994;7.80310587786565;2.78772380118848;2.48244109163691;Rmax=2
2.19182441891691;0.701577340602325;7.89689150624508;2.821229488864;2.48593401710726;Rmax=2
2.19182441891691;0.709909463652657;7.9906771346245;2.85473517653951;2.4894269425776;Rmax=2
2.19182441891691;0.718241586702989;8.08446276300393;2.88824086421503;2.49291986804794;Rmax=2
2.19182441891691;0.726573709753322;8.17824839138335;2.92174655189054;2.49641279351829;Rmax=2
2.19182441891691;0.734905832803653;8.27203401976278;2.95525223956605;2.49990571898863;Rmax=2
2.19182441891691;0.743237955853984;8.3658196481422;2.98875792724157;2.50339864445897;Rmax=2
2.19182441891691;0.751570078904317;8.45960527652163;3.02226361491709;2.50689156992932;Rmax=2
2.19182441891691;0.759902201954649;8.55339090490105;3.0557693025926;2.51038449539966;Rmax=2
2.19182441891691;0.768234325004981;8.64717653328048;3.08927499026812;2.51387742087;Rmax=2
2.19182441891691;0.776566448055313;8.74096216165991;3.12278067794363;2.51737034634035;Rmax=2
2.19182441891691;0.784898571105644;8.83474779003933;3.15628636561914;2.52086327181069;Rmax=2
2.19182441891691;0.793230694155976;8.92853341841875;3.18979205329466;2.52435619728103;Rmax=2
2.19182441891691;0.801562817206308;9.02231904679818;3.22329774097017;2.52784912275138;Rmax=2
2.19182441891691;0.80989494025664;9.1161046751776;3.25680342864569;2.53134204822172;Rmax=2
2.19182441891691;0.818227063306973;9.20989030355703;3.2903091163212;2.53483497369206;Rmax=2
2.19182441891691;0.826559186357304;9.30367593193645;3.32381480399672;2.53832789916241;Rmax=2
2.19182441891691;0.834891309407637;9.39746156031588;3.35732049167223;2.54182082463275;Rmax=2
2.19182441891691;0.843223432457968;9.4912471886953;3.39082617934775;2.54531375010309;Rmax=2
2.19182441891691;0.851555555508299;9.58503281707473;3.42433186702326;2.54880667557344;Rmax=2
2.19182441891691;0.859887678558631;9.67881844545415;3.45783755469878;2.55229960104378;Rmax=2
2.19182441891691;0.868219801608964;9.77260407383358;3.49134324237429;2.55579252651412;Rmax=2
2.19182441891691;0.876551924659295;9.866389702213;3.52484893004981;2.55928545198447;Rmax=2
2.19182441891691;0.884884047709628;9.96017533059243;3.55835461772532;2.56277837745481;Rmax=2
2.19182441891691;0.89321617075996;10.0539609589719;3.59186030540084;2.56627130292515;Rmax=2
2.19182441891691;0.901548293810291;10.1477465873513;3.62536599307635;2.5697642283955;Rmax=2
2.19182441891691;0.909880416860623;10.2415322157307;3.65887168075187;2.57325715386584;Rmax=2
2.19182441891691;0.918212539910955;10.3353178441101;3.69237736842738;2.57675007933619;Rmax=2
2.19182441891691;0.926544662961287;10.4291034724896;3.7258830561029;2.58024300480653;Rmax=2
2.19182441891691;0.934876786011619;10.522889100869;3.75938874377841;2.58373593027687;Rmax=2
2.19182441891691;0.94320890906195;10.6166747292484;3.79289443145393;2.58722885574722;Rmax=2
2.19182441891691;0.951541032112282;10.7104603576278;3.82640011912944;2.59072178121756;Rmax=2
2.19182441891691;0.959873155162614;10.8042459860073;3.85990580680496;2.5942147066879;Rmax=2
2.19182441891691;0.968205278212947;10.8980316143867;3.89341149448047;2.59770763215824;Rmax=2
2.19182441891691;0.976537401263279;10.9918172427661;3.92691718215599;2.60120055762859;Rmax=2
2.19182441891691;0.984869524313611;11.0856028711455;3.9604228698315;2.60469348309893;Rmax=2
2.19182441891691;0.993201647363942;11.179388499525;3.99392855750702;2.60818640856927;Rmax=2
2.19182441891691;1.00153377041427;11.2731741279044;4.02743424518253;2.61167933403962;Rmax=2
2.19182441891691;1.00986589346461;11.3669597562838;4.06093993285805;2.61517225950996;Rmax=2
2.19182441891691;1.01819801651494;11.4607453846632;4.09444562053356;2.61866518498031;Rmax=2
2.19182441891691;1.02653013956527;11.5545310130427;4.12795130820908;2.62215811045065;Rmax=2
2.19182441891691;1.0348622626156;11.6483166414221;4.16145699588459;2.62565103592099;Rmax=2
2.19182441891691;1.04319438566593;11.7421022698015;4.19496268356011;2.62914396139133;Rmax=2
2.19182441891691;1.05152650871627;11.8358878981809;4.22846837123562;2.63263688686167;Rmax=2
2.19182441891691;1.0598586317666;11.9296735265604;4.26197405891114;2.63612981233202;Rmax=2
2.19182441891691;1.06819075481693;12.0234591549398;4.29547974658665;2.63962273780236;Rmax=2
2.19182441891691;1.07652287786726;12.1172447833192;4.32898543426217;2.64311566327271;Rmax=2
2.19182441891691;1.08485500091759;12.2110304116986;4.36249112193768;2.64660858874305;Rmax=2
2.19182441891691;1.09318712396793;12.3048160400781;4.3959968096132;2.65010151421339;Rmax=2
2.19182441891691;1.10151924701826;12.3986016684575;4.42950249728871;2.65359443968374;Rmax=2
2.19182441891691;1.10985137006859;12.4923872968369;4.46300818496423;2.65708736515408;Rmax=2
2.19182441891691;1.11818349311892;12.5861729252163;4.49651387263974;2.66058029062443;Rmax=2
2.19182441891691;1.12651561616925;12.6799585535958;4.53001956031526;2.66407321609477;Rmax=2
2.19182441891691;1.13484773921959;12.7737441819752;4.56352524799077;2.66756614156511;Rmax=2
2.19182441891691;1.14317986226992;12.8675298103546;4.59703093566629;2.67105906703545;Rmax=2
2.19182441891691;1.15151198532025;12.961315438734;4.6305366233418;2.6745519925058;Rmax=2
2.19182441891691;1.15984410837058;13.0551010671135;4.66404231101732;2.67804491797614;Rmax=2
2.19182441891691;1.16817623142091;13.1488866954929;4.69754799869283;2.68153784344649;Rmax=2
2.19182441891691;1.17650835447124;13.2426723238723;4.73105368636835;2.68503076891683;Rmax=2
2.19182441891691;1.18484047752158;13.3364579522517;4.76455937404386;2.68852369438718;Rmax=2
2.19182441891691;1.19317260057191;13.4302435806312;4.79806506171938;2.69201661985752;Rmax=2
2.19182441891691;1.20150472362224;13.5240292090106;4.83157074939489;2.69550954532786;Rmax=2
2.19182441891691;1.20983684667257;13.61781483739;4.86507643707041;2.6990024707982;Rmax=2
2.19182441891691;1.21816896972291;13.7116004657694;4.89858212474592;2.70249539626855;Rmax=2
2.19182441891691;1.22650109277324;13.8053860941489;4.93208781242144;2.70598832173889;Rmax=2
2.19182441891691;1.23483321582357;13.8991717225283;4.96559350009695;2.70948124720923;Rmax=2
2.19182441891691;1.2431653388739;13.9929573509077;4.99909918777246;2.71297417267958;Rmax=2
2.19182441891691;1.25149746192423;14.0867429792871;5.03260487544798;2.71646709814992;Rmax=2
2.19182441891691;1.25982958497457;14.1805286076666;5.0661105631235;2.71996002362026;Rmax=2
2.19182441891691;1.2681617080249;14.274314236046;5.09961625079901;2.7234529490906;Rmax=2
2.19182441891691;1.27649383107523;14.3680998644254;5.13312193847453;2.72694587456095;Rmax=2
2.19182441891691;1.28482595412556;14.4618854928048;5.16662762615004;2.73043880003129;Rmax=2
2.19182441891691;1.29315807717589;14.5556711211843;5.20013331382556;2.73393172550164;Rmax=2
2.19182441891691;1.30149020022622;14.6494567495637;5.23363900150107;2.73742465097198;Rmax=2
2.19182441891691;1.30982232327656;14.7432423779431;5.26714468917659;2.74091757644232;Rmax=2
2.19182441891691;1.31815444632689;14.8370280063225;5.3006503768521;2.74441050191267;Rmax=2
2.19182441891691;1.32648656937722;14.930813634702;5.33415606452762;2.74790342738301;Rmax=2
2.19182441891691;1.33481869242755;15.0245992630814;5.36766175220313;2.75139635285335;Rmax=2
2.19182441891691;1.34315081547788;15.1183848914608;5.40116743987865;2.75488927832369;Rmax=2
2.19182441891691;1.35148293852822;15.2121705198402;5.43467312755416;2.75838220379404;Rmax=2
2.19182441891691;1.35981506157855;15.3059561482197;5.46817881522967;2.76187512926438;Rmax=2
2.19182441891691;1.36814718462888;15.3997417765991;5.50168450290519;2.76536805473473;Rmax=2
2.19182441891691;1.37647930767921;15.4935274049785;5.5351901905807;2.76886098020507;Rmax=2
2.19182441891691;1.38481143072954;15.5873130333579;5.56869587825622;2.77235390567541;Rmax=2
2.19182441891691;1.39314355377988;15.6810986617374;5.60220156593173;2.77584683114576;Rmax=2
2.19182441891691;1.40147567683021;15.7748842901168;5.63570725360725;2.7793397566161;Rmax=2
2.19182441891691;1.40980779988054;15.8686699184962;5.66921294128276;2.78283268208645;Rmax=2
2.19182441891691;1.41813992293087;15.9624555468756;5.70271862895828;2.78632560755679;Rmax=2
2.19182441891691;1.4264720459812;16.0562411752551;5.73622431663379;2.78981853302713;Rmax=2
2.19182441891691;1.43480416903153;16.1500268036345;5.76973000430931;2.79331145849748;Rmax=2
2.19182441891691;1.44313629208187;16.2438124320139;5.80323569198482;2.79680438396782;Rmax=2
2.19182441891691;1.4514684151322;16.3375980603933;5.83674137966034;2.80029730943816;Rmax=2
2.19182441891691;1.45980053818253;16.4313836887728;5.87024706733585;2.8037902349085;Rmax=2
2.19182441891691;1.46813266123286;16.5251693171522;5.90375275501137;2.80728316037885;Rmax=2
2.19182441891691;1.4764647842832;16.6189549455316;5.93725844268688;2.81077608584919;Rmax=2
2.19182441891691;1.48479690733353;16.712740573911;5.9707641303624;2.81426901131953;Rmax=2
2.19182441891691;1.49312903038386;16.8065262022905;6.00426981803791;2.81776193678988;Rmax=2
2.19182441891691;1.50146115343419;16.9003118306699;6.03777550571343;2.82125486226022;Rmax=2
2.19182441891691;1.50979327648452;16.9940974590493;6.07128119338894;2.82474778773056;Rmax=2
2.19182441891691;1.51812539953486;17.0878830874287;6.10478688106446;2.82824071320091;Rmax=2
2.19182441891691;1.52645752258519;17.1816687158082;6.13829256873997;2.83173363867125;Rmax=2
2.19182441891691;1.53478964563552;17.2754543441876;6.17179825641549;2.83522656414159;Rmax=2
2.19182441891691;1.54312176868585;17.369239972567;6.205303944091;2.83871948961194;Rmax=2
2.19182441891691;1.55145389173618;17.4630256009464;6.23880963176652;2.84221241508228;Rmax=2
2.19182441891691;1.55978601478651;17.5568112293259;6.27231531944203;2.84570534055262;Rmax=2
2.19182441891691;1.56811813783685;17.6505968577053;6.30582100711755;2.84919826602297;Rmax=2
2.19182441891691;1.57645026088718;17.7443824860847;6.33932669479306;2.85269119149331;Rmax=2
2.19182441891691;1.58478238393751;17.8381681144641;6.37283238246858;2.85618411696365;Rmax=2
2.19182441891691;1.59311450698784;17.9319537428436;6.40633807014409;2.859677042434;Rmax=2
2.19182441891691;1.60144663003817;18.025739371223;6.43984375781961;2.86316996790434;Rmax=2
2.19182441891691;1.6097787530885;18.1195249996024;6.47334944549512;2.86666289337469;Rmax=2
2.19182441891691;1.61811087613884;18.2133106279818;6.50685513317063;2.87015581884502;Rmax=2
2.19182441891691;1.62644299918917;18.3070962563613;6.54036082084615;2.87364874431537;Rmax=2
2.19182441891691;1.6347751222395;18.4008818847407;6.57386650852167;2.87714166978572;Rmax=2
2.19182441891691;1.64310724528983;18.4946675131201;6.60737219619718;2.88063459525606;Rmax=2
2.19182441891691;1.65143936834016;18.5884531414995;6.64087788387269;2.8841275207264;Rmax=2
2.19182441891691;1.6597714913905;18.682238769879;6.67438357154821;2.88762044619674;Rmax=2
2.19182441891691;1.66810361444083;18.7760243982584;6.70788925922373;2.89111337166709;Rmax=2
2.19182441891691;1.67643573749116;18.8698100266378;6.74139494689924;2.89460629713743;Rmax=2
2.19182441891691;1.68476786054149;18.9635956550172;6.77490063457476;2.89809922260778;Rmax=2
2.19182441891691;1.69309998359182;19.0573812833967;6.80840632225027;2.90159214807812;Rmax=2
2.19182441891691;1.70143210664216;19.1511669117761;6.84191200992578;2.90508507354846;Rmax=2
2.19182441891691;1.70976422969249;19.2449525401555;6.8754176976013;2.9085779990188;Rmax=2
2.19182441891691;1.71809635274282;19.3387381685349;6.90892338527682;2.91207092448915;Rmax=2
2.19182441891691;1.72642847579315;19.4325237969144;6.94242907295233;2.91556384995949;Rmax=2
2.19182441891691;1.73476059884348;19.5263094252938;6.97593476062784;2.91905677542984;Rmax=2
2.19182441891691;1.74309272189382;19.6200950536732;7.00944044830336;2.92254970090018;Rmax=2
2.19182441891691;1.75142484494415;19.7138806820526;7.04294613597887;2.92604262637052;Rmax=2
2.19182441891691;1.75975696799448;19.8076663104321;7.07645182365439;2.92953555184087;Rmax=2
2.19182441891691;1.76808909104481;19.9014519388115;7.1099575113299;2.93302847731121;Rmax=2
2.19182441891691;1.77642121409514;19.9952375671909;7.14346319900542;2.93652140278155;Rmax=2
2.19182441891691;1.78475333714547;20.0890231955703;7.17696888668093;2.9400143282519;Rmax=2
2.19182441891691;1.79308546019581;20.1828088239498;7.21047457435645;2.94350725372224;Rmax=2
2.19182441891691;1.80141758324614;20.2765944523292;7.24398026203196;2.94700017919258;Rmax=2
2.19182441891691;1.80974970629647;20.3703800807086;7.27748594970748;2.95049310466293;Rmax=2
2.19182441891691;1.81808182934681;20.464165709088;7.310991637383;2.95398603013327;Rmax=2
2.19182441891691;1.82641395239714;20.5579513374675;7.34449732505851;2.95747895560361;Rmax=2
2.19182441891691;1.83474607544747;20.6517369658469;7.37800301273402;2.96097188107396;Rmax=2
2.19182441891691;1.8430781984978;20.7455225942263;7.41150870040954;2.9644648065443;Rmax=2
2.19182441891691;1.85141032154813;20.8393082226057;7.44501438808505;2.96795773201464;Rmax=2
2.19182441891691;1.85974244459846;20.9330938509852;7.47852007576057;2.97145065748498;Rmax=2
2.19182441891691;1.8680745676488;21.0268794793646;7.51202576343608;2.97494358295533;Rmax=2
2.19182441891691;1.87640669069913;21.120665107744;7.5455314511116;2.97843650842567;Rmax=2
2.19182441891691;1.88473881374946;21.2144507361234;7.57903713878711;2.98192943389602;Rmax=2
2.19182441891691;1.89307093679979;21.3082363645029;7.61254282646263;2.98542235936636;Rmax=2
2.19182441891691;1.90140305985012;21.4020219928823;7.64604851413814;2.9889152848367;Rmax=2
2.19182441891691;1.90973518290045;21.4958076212617;7.67955420181366;2.99240821030705;Rmax=2
2.19182441891691;1.91806730595079;21.5895932496411;7.71305988948917;2.99590113577739;Rmax=2
2.19182441891691;1.92639942900112;21.6833788780206;7.74656557716469;2.99939406124773;Rmax=2
2.19182441891691;1.93473155205145;21.7771645064;7.7800712648402;3.00288698671808;Rmax=2
2.19182441891691;1.94306367510178;21.8709501347794;7.81357695251572;3.00637991218842;Rmax=2
2.19182441891691;1.95139579815211;21.9647357631588;7.84708264019123;3.00987283765876;Rmax=2
2.19182441891691;1.95972792120245;22.0585213915383;7.88058832786675;3.01336576312911;Rmax=2
2.19182441891691;1.96806004425278;22.1523070199177;7.91409401554226;3.01685868859945;Rmax=2
2.19182441891691;1.97639216730311;22.2460926482971;7.94759970321778;3.02035161406979;Rmax=2
2.19182441891691;1.98472429035344;22.3398782766765;7.98110539089329;3.02384453954014;Rmax=2
2.19182441891692;1.99305641340377;22.433663905056;8.01461107856881;3.02733746501048;Rmax=2
2.19182441891691;2.00138853645411;22.5274495334354;8.04811676624432;3.03083039048082;Rmax=2
2.19182441891691;2.00972065950444;22.6212351618148;8.08162245391984;3.03432331595117;Rmax=2
2.19182441891691;2.01805278255477;22.7150207901942;8.11512814159535;3.03781624142151;Rmax=2
2.19182441891691;2.0263849056051;22.8088064185737;8.14863382927087;3.04130916689185;Rmax=2
2.19182441891691;2.03471702865544;22.9025920469531;8.18213951694638;3.0448020923622;Rmax=2
2.19182441891691;2.04304915170576;22.9963776753325;8.2156452046219;3.04829501783254;Rmax=2
2.19182441891691;2.0513812747561;23.0901633037119;8.24915089229741;3.05178794330289;Rmax=2
2.19182441891691;2.05971339780643;23.1839489320914;8.28265657997293;3.05528086877323;Rmax=2
2.19182441891691;2.06804552085676;23.2777345604708;8.31616226764844;3.05877379424357;Rmax=2
2.19182441891691;2.07637764390709;23.3715201888502;8.34966795532396;3.06226671971391;Rmax=2
2.19182441891691;2.08470976695742;23.4653058172296;8.38317364299947;3.06575964518426;Rmax=2
2.19182441891691;2.09304189000776;23.5590914456091;8.41667933067499;3.0692525706546;Rmax=2
2.19182441891691;2.10137401305809;23.6528770739885;8.4501850183505;3.07274549612494;Rmax=2
2.19182441891691;2.10970613610842;23.7466627023679;8.48369070602602;3.07623842159529;Rmax=2
2.19182441891691;2.11803825915876;23.8404483307473;8.51719639370153;3.07973134706563;Rmax=2
2.19182441891691;2.12637038220909;23.9342339591268;8.55070208137705;3.08322427253597;Rmax=2
2.19182441891691;2.13470250525942;24.0280195875062;8.58420776905256;3.08671719800632;Rmax=2
2.19182441891691;2.14303462830975;24.1218052158856;8.61771345672808;3.09021012347666;Rmax=2
2.19182441891691;2.15136675136008;24.215590844265;8.65121914440359;3.093703048947;Rmax=2
2.19182441891691;2.15969887441042;24.3093764726445;8.68472483207911;3.09719597441735;Rmax=2
2.19182441891691;2.16803099746075;24.4031621010239;8.71823051975462;3.10068889988769;Rmax=2
2.19182441891691;2.17636312051108;24.4969477294033;8.75173620743014;3.10418182535803;Rmax=2
2.19182441891691;2.18469524356141;24.5907333577828;8.78524189510565;3.10767475082838;Rmax=2
2.19182441891691;2.19302736661174;24.6845189861622;8.81874758278117;3.11116767629872;Rmax=2
2.19182441891691;2.20135948966207;24.7783046145416;8.85225327045668;3.11466060176906;Rmax=2
2.19182441891691;2.20969161271241;24.872090242921;8.8857589581322;3.11815352723941;Rmax=2
2.19182441891691;2.21802373576274;24.9658758713005;8.91926464580771;3.12164645270975;Rmax=2
2.19182441891691;2.22635585881307;25.0596614996799;8.95277033348323;3.12513937818009;Rmax=2
2.19182441891691;2.2346879818634;25.1534471280593;8.98627602115874;3.12863230365044;Rmax=2
2.19182441891691;2.24302010491373;25.2472327564387;9.01978170883426;3.13212522912078;Rmax=2
2.19182441891691;2.25135222796406;25.3410183848182;9.05328739650977;3.13561815459112;Rmax=2
2.19182441891691;2.2596843510144;25.4348040131976;9.08679308418529;3.13911108006146;Rmax=2
2.19182441891691;2.26801647406473;25.528589641577;9.1202987718608;3.14260400553181;Rmax=2
2.19182441891691;2.27634859711506;25.6223752699564;9.15380445953632;3.14609693100215;Rmax=2
2.19182441891691;2.28468072016539;25.7161608983359;9.18731014721183;3.1495898564725;Rmax=2
2.19182441891691;2.29301284321572;25.8099465267153;9.22081583488735;3.15308278194284;Rmax=2
2.19182441891691;2.30134496626605;25.9037321550947;9.25432152256286;3.15657570741318;Rmax=2
2.19182441891691;2.30967708931639;25.9975177834741;9.28782721023838;3.16006863288353;Rmax=2
2.19182441891691;2.31800921236672;26.0913034118536;9.32133289791389;3.16356155835387;Rmax=2
2.19182441891691;2.32634133541705;26.185089040233;9.35483858558941;3.16705448382421;Rmax=2
2.19182441891691;2.33467345846738;26.2788746686124;9.38834427326492;3.17054740929456;Rmax=2
2.19182441891691;2.34300558151772;26.3726602969918;9.42184996094044;3.1740403347649;Rmax=2
2.19182441891691;2.35133770456805;26.4664459253713;9.45535564861595;3.17753326023525;Rmax=2
2.19182441891691;2.35966982761838;26.5602315537507;9.48886133629147;3.18102618570559;Rmax=2
2.19182441891691;2.36800195066871;26.6540171821301;9.52236702396698;3.18451911117593;Rmax=2
2.19182441891691;2.37633407371904;26.7478028105095;9.5558727116425;3.18801203664627;Rmax=2
2.19182441891691;2.38466619676938;26.841588438889;9.58937839931801;3.19150496211662;Rmax=2
2.19182441891691;2.39299831981971;26.9353740672684;9.62288408699352;3.19499788758696;Rmax=2
2.19182441891691;2.40133044287004;27.0291596956478;9.65638977466904;3.1984908130573;Rmax=2
2.19182441891691;2.40966256592037;27.1229453240272;9.68989546234456;3.20198373852765;Rmax=2
